YEARMONTH,EPISODE_ID,EVENT_ID,LOCATION_INDEX,RANGE,AZIMUTH,LOCATION,LATITUDE,LONGITUDE,LAT2,LON2
201701,111482,671787,5,1.34,"SSW","POND CREEK",30.7713,-86.3857,3046278,8623142
201701,111483,670345,1,1.01,"NW","ARDILLA",31.1818,-85.37,3110908,8522200
201701,111483,670345,2,1.82,"NNE","WILSON MILL",31.184,-85.3274,3111040,8519644
201701,111483,670346,1,1.36,"S","MALVERN",31.1104,-85.5078,316624,8530468
201701,111483,670346,2,.79,"SSE","LIGHT",31.1292,-85.4856,317752,8529136
201701,111483,670347,1,2.61,"SW","TAYLOR",31.1292,-85.4856,317752,8529136
201701,111483,670347,2,1.41,"NW","MEMPHIS",31.1449,-85.3863,318694,8523178
201701,111483,670349,1,1.66,"SSE","MALVERN",31.1067,-85.503,316402,8530180
201701,111483,670349,2,2.02,"SE","MALVERN",31.1095,-85.4856,316570,8529136
201701,111483,670350,1,2.07,"N","MERRITTS CROSSROADS",31.1095,-85.4856,316570,8529136
201701,111483,670350,2,1.35,"SSW","ARDILLA",31.1514,-85.3671,319084,8522026
201701,111483,671732,1,0,"N","GANER",31.08,-86.1,314800,866000
201701,111483,671734,1,0,"N","MALVERN",31.13,-85.51,317800,8530600
201701,111483,671736,1,0,"N","SAMSON",31.11,-86.04,316600,862400
201701,111483,671737,1,0,"N","GENEVA",31.03,-85.87,311800,8552200
201701,111483,671739,1,0,"N","COFFEE SPRINGS",31.16,-85.91,319600,8554600
201701,111483,671740,1,0,"N","BLACK",31.01,-85.74,31600,8544400
201701,111483,671741,1,0,"N","SLOCOMB",31.1,-85.59,316000,8535400
201701,111483,671743,1,1.5,"NNE","BLACK",31.03,-85.73,311800,8543800
201701,111483,671743,2,1.76,"N","BLACK",31.0354,-85.7375,312124,8544250
201701,111483,671743,3,1.36,"N","BLACK",31.0296,-85.7397,311776,8544382
201701,111483,671743,4,1.34,"NNE","BLACK",31.0282,-85.7318,311692,8543908
201701,111564,676631,1,.53,"W","BERRY CREEK",39.65,-121.41,3939000,12124600
201701,113002,675409,2,1.44,"SSW","MAGUNDEN",35.351,-118.9105,3521060,11854630
201701,113002,675409,3,1.39,"SSW","MAGUNDEN",35.3512,-118.9084,3521072,11854504
201701,113002,675409,4,1.53,"SSW","MAGUNDEN",35.3493,-118.9096,3520958,11854576
201701,113002,675410,1,6.21,"SE","CANTUA CREEK",36.43,-120.25,3625800,12015000
201701,113002,675410,2,6.24,"SE","CANTUA CREEK",36.4265,-120.2548,3625590,12015288
201701,113002,675410,3,6.55,"SE","CANTUA CREEK",36.4256,-120.2469,3625536,12014814
201701,113002,675410,4,6.34,"SE","CANTUA CREEK",36.4309,-120.245,3625854,12014700
201701,113002,675411,1,2.35,"NNE","LOS BANOS",37.1,-120.83,376000,12049800
201701,113002,675411,2,2.29,"NNE","LOS BANOS",37.1005,-120.8336,376030,12050016
201701,113002,675411,3,2.23,"NNE","LOS BANOS",37.0988,-120.8317,375928,12049902
201701,113002,675411,4,2.41,"NNE","LOS BANOS",37.0998,-120.8273,375988,12049638
201701,113002,675412,1,3.94,"W","BUTTONWILLOW",35.4,-119.54,3524000,11932400
201701,113002,675412,2,3.88,"W","BUTTONWILLOW",35.3937,-119.5385,3523622,11932310
201701,113002,675412,3,3.55,"W","BUTTONWILLOW",35.4002,-119.5331,3524012,11931986
201701,113002,675412,4,3.84,"W","BUTTONWILLOW",35.4027,-119.538,3524162,11932280
201701,113002,675413,1,1.77,"SW","LIVINGSTON",37.36,-120.74,3721600,12044400
201701,113002,675413,2,1.95,"SW","LIVINGSTON",37.359,-120.7437,3721540,12044622
201701,113002,675413,3,1.82,"SW","LIVINGSTON",37.3615,-120.7435,3721690,12044610
201701,113002,675413,4,1.66,"SW","LIVINGSTON",37.3619,-120.74,3721714,12044400
201701,113002,675414,1,1.65,"E","ELLIOTT CORNER",37.47,-119.74,3728200,11944400
201701,113002,675415,1,1.3,"ESE","MELVIN",36.81,-119.65,3648600,11939000
201701,113002,675416,1,.89,"SW","CIMARRON",36.29,-119.79,3617400,11947400
201701,113002,675417,1,1.65,"E","ELLIOTT CORNER",37.47,-119.74,3728200,11944400
201701,113002,675418,1,.69,"S","CHOWCHILLA ARPT",37.11,-120.25,376600,12015000
201701,113002,675419,1,3.56,"NE","LAKE ISABELLA",35.64,-118.41,3538400,11824600
201701,113002,675419,2,3.7,"NE","LAKE ISABELLA",35.642,-118.4091,3538520,11824546
201701,113002,675419,3,3.73,"NE","LAKE ISABELLA",35.6414,-118.4074,3538484,11824444
201701,113002,675419,4,3.53,"NE","LAKE ISABELLA",35.6391,-118.4095,3538346,11824570
201701,113002,675420,1,.69,"S","SHAVER LAKE HGTS",37.09,-119.32,375400,11919200
201701,113002,675420,2,.66,"N","OCKENDEN",37.0896,-119.3202,375376,11919212
201701,113002,675420,3,.65,"NNE","OCKENDEN",37.0891,-119.3169,375346,11919014
201701,113002,675420,4,.7,"NNE","OCKENDEN",37.0899,-119.3168,375394,11919008
201701,113002,675421,1,7.6,"S","HAVILAH",35.41,-118.52,3524600,11831200
201701,113002,675421,2,7.64,"S","HAVILAH",35.4097,-118.5286,3524582,11831716
201701,113002,675421,3,7.28,"S","HAVILAH",35.4148,-118.5265,3524888,11831590
201701,113002,675421,4,7.22,"S","HAVILAH",35.4155,-118.5193,3524930,11831158
201701,113004,675435,1,1.33,"ENE","WELSH",34.36,-93.45,3421600,9327000
201701,113004,675437,1,1.49,"NNW","HASKELL",34.52,-92.64,3431200,9238400
201701,113004,675438,1,1.38,"S","SUNSHINE",34.45,-93.23,3427000,9313800
201701,113004,675439,1,2.3,"W","OLD UNION",33.72,-91.74,3343200,9144400
201701,113004,675743,1,.69,"S","WARREN",33.61,-92.07,3336600,924200
201701,113004,675744,1,1.38,"N","COLLEGE HGTS",33.59,-91.83,3335400,9149800
201701,113004,675745,1,1.5,"SSE","ROSE HILL",33.65,-91.81,3339000,9148600
201701,113004,675746,1,2.82,"NNE","MONTICELLO MUNI ARPT",33.67,-91.74,3340200,9144400
201701,113004,675747,1,1.38,"N","OAKDALE",33.8,-91.63,3348000,9137800
201701,113006,675445,1,5,"E","EASTERN DAUPHIN ISLAND",30.25,-88.0262,3015000,881572
201701,113006,675850,1,3.74,"E","ORANGE BEACH",30.2997,-87.5084,3017982,8730504
201701,113006,675852,1,1.05,"SSE","PENSACOLA BAY",30.3659,-87.2136,3021954,8712816
201701,113006,675853,1,3.74,"E","ORANGE BEACH",30.2997,-87.5084,3017982,8730504
201701,113014,675545,1,.59,"E","PINE",30.93,-87.49,3055800,8729400
201701,113014,675545,2,1.33,"WSW","SOUTH FLOMATON",30.9755,-87.2919,3058530,8717514
201701,113014,675545,3,1.03,"SSE","MOLINO",30.7054,-87.3166,3042324,8718996
201701,113014,675545,4,2.11,"S","BAY SPGS",30.7396,-87.4773,3044376,8728638
201701,113014,675546,1,2.83,"SSW","(CEW)BOB SIKES ARPT",30.74,-86.53,3044400,8631800
201701,113014,675546,2,2.95,"SSW","(CEW)BOB SIKES ARPT",30.7414,-86.5412,3044484,8632472
201701,113014,675546,3,3.46,"SSW","(CEW)BOB SIKES ARPT",30.7338,-86.5423,3044028,8632538
201701,113014,675546,4,3.24,"SSW","(CEW)BOB SIKES ARPT",30.7342,-86.5314,3044052,8631884
201701,113014,675858,1,.59,"E","GONZALEZ",30.58,-87.29,3034800,8717400
201701,113014,675860,1,0,"N","PENSACOLA",30.42,-87.22,3025200,8713200
201701,113014,675861,1,3.81,"NW","MILTON",30.6625,-87.0818,3039750,874908
201701,113014,675862,1,2.16,"ENE","CHUMUCKLA",30.7859,-87.1986,3047154,8711916
201701,113014,676126,1,.88,"S","PACE",30.5873,-87.1488,3035238,878928
201701,113014,676127,1,1.14,"S","BAGDAD",30.5836,-87.0309,3035016,871854
201701,113014,676129,1,1.05,"WNW","ORIOLE BEACH",30.3735,-87.1172,3022410,877032
201701,113022,675559,1,.91,"NE","DENTVILLE",31.96,-90.56,3157600,9033600
201701,113022,675560,1,0,"N","TERRY",32.1,-90.3,326000,9018000
201701,113022,675561,1,2.67,"NNW","ROOK HILL",32.216,-89.9465,3212960,8956790
201701,113022,675562,1,.65,"SSE","JACKSON",32.3211,-90.1665,3219266,909990
201701,113022,675563,1,2.53,"W","LANGFORD",32.3543,-90.013,3221258,90780
201701,113022,675563,2,2.46,"W","LANGFORD",32.3484,-90.012,3220904,90720
201701,113022,675563,3,2.14,"W","LANGFORD",32.3507,-90.0066,3221042,90396
201701,113022,675563,4,2.27,"W","LANGFORD",32.355,-90.0085,3221300,90510
201701,113022,675564,1,2.11,"W","CLEARY",32.1661,-90.2158,329966,9012948
201701,113022,675564,2,1.92,"WSW","CLEARY",32.163,-90.2117,329780,9012702
201701,113022,675564,3,1.8,"WSW","CLEARY",32.1645,-90.21,329870,9012600
201701,113022,675564,4,1.92,"W","CLEARY",32.1664,-90.2126,329984,9012756
201701,113022,675571,1,.98,"ENE","SIBLEY",31.3844,-91.3843,3123064,9123058
201701,113022,675572,1,1.97,"SW","JOHNSVILLE",31.5296,-91.3434,3131776,9120604
201701,113022,675573,1,2.17,"ESE","CHURCH HILL",31.7131,-91.214,3142786,9112840
201701,113022,675573,2,4.67,"ENE","UNION CHURCH",31.6991,-90.7237,3141946,9043422
201701,113022,675574,1,.91,"NE","MC NAIR",31.64,-91.04,3138400,912400
201701,113022,675575,1,2.38,"WNW","PERTH",31.6671,-90.9352,3140026,9056112
201701,113022,675575,2,3.61,"NNE","PERTH",31.6998,-90.8813,3141988,9052878
201701,113022,675577,1,.45,"E","MEADVILLE",31.4697,-90.8923,3128182,9053538
201701,113022,675577,2,.69,"S","BUDE",31.46,-90.85,3127600,9051000
201701,113022,675579,1,.69,"N","QUENTIN",31.51,-90.77,3130600,9046200
201701,113022,675580,1,.3,"NNW","PEYTON",31.8337,-90.8228,3150022,9049368
201701,113022,675580,2,5.08,"ESE","BADLAND",31.8654,-90.7352,3151924,9044112
201701,113022,675583,1,1.64,"SE","ROCKY SPGS",32.0858,-90.7975,325148,9047850
201701,113022,675585,1,.58,"E","YOKENA",32.17,-90.94,3210200,9056400
201701,113022,675588,1,.69,"S","FRUITLAND PARK",30.91,-89.17,3054600,8910200
201701,113022,675588,2,.7,"S","FRUITLAND PARK",30.9101,-89.1723,3054606,8910338
201701,113022,675588,3,.39,"SW","FRUITLAND PARK",30.9159,-89.1744,3054954,8910464
201701,113022,675588,4,.32,"SSW","FRUITLAND PARK",30.9157,-89.1719,3054942,8910314
201701,113022,675602,1,.58,"NNW","COBBS",31.5582,-90.6221,3133492,9037326
201701,113022,675748,1,.3,"SW","BROOKHAVEN",31.5768,-90.4535,3134608,9027210
201701,113022,675749,1,3.69,"NNW","WILLIAMS",31.6002,-90.6514,3136012,9039084
201701,113022,675749,2,.3,"SW","BROOKHAVEN",31.5768,-90.4535,3134608,9027210
201701,113022,675750,1,0,"N","BOGUE CHITTO",31.43,-90.45,3125800,9027000
201701,113022,675751,1,.87,"NNE","STRONGHOPE",31.7417,-90.2745,3144502,9016470
201701,113022,675752,1,1.17,"E","REDWOOD",32.48,-90.8,3228800,9048000
201701,113022,675753,1,.58,"W","CARY",32.8,-90.93,3248000,9055800
201701,113022,675758,1,1.36,"WNW","RAYMOND",32.28,-90.45,3216800,9027000
201701,113022,675760,1,2.25,"N","NOLA",31.6519,-90.2426,3139114,9014556
201701,113022,675760,2,1.43,"ENE","HOOKER",31.6388,-90.0279,3138328,901674
201701,113022,675761,1,.59,"S","BRISTERS STORE",31.3715,-90.2282,3122290,9013692
201701,113022,675761,2,.53,"SE","SILVER CREEK",31.595,-89.9931,3135700,8959586
201701,113022,675762,1,2.72,"ESE","GALLATIN",31.83,-90.43,3149800,9025800
201701,113022,675781,1,4.98,"ENE","CASEYVILLE",31.6904,-90.5888,3141424,9035328
201701,113022,675781,2,6.15,"ENE","CASEYVILLE",31.6983,-90.5707,3141898,9034242
201701,113022,675784,1,1.5,"S","PEETSVILLE",31.6983,-90.5707,3141898,9034242
201701,113022,675784,2,4.94,"SW","MARTINSVILLE",31.7354,-90.4858,3144124,9029148
201701,113022,675915,1,1.76,"W","ANSE",32.12,-90.13,327200,907800
201701,113022,675916,1,1.41,"NNW","NOGAN",32.2685,-90.2301,3216110,9013806
201701,113022,675918,1,3.63,"SW","MT OLIVE",31.71,-89.71,3142600,8942600
201701,113022,675919,1,1.5,"SSW","JAMESTOWN",31.16,-89.88,319600,8952800
201701,113022,675920,1,2.39,"NNW","HUB",31.18,-89.79,3110800,8947400
201701,113022,675921,1,4.19,"N","HOT COFFEE",31.79,-89.44,3147400,8926400
201701,113022,675922,1,2.38,"SSE","COLLINS",31.6,-89.53,3136000,8931800
201701,113022,675924,1,.59,"E","BAXTERVILLE",31.08,-89.59,314800,8935400
201701,113022,675926,1,1.17,"E","BAY SPGS",31.97,-89.28,3158200,8916800
201701,113022,675926,2,1.81,"SW","BAY SPGS THIGPEN ARP",31.93,-89.25,3155800,8915000
201701,113022,675941,1,4.14,"W","PURVIS",31.15,-89.49,319000,8929400
201701,113022,675941,2,3.94,"NNW","PURVIS",31.1996,-89.4527,3111976,8927162
201701,113022,675955,1,.98,"SSE","PIGGTOWN",32.6365,-89.6148,3238190,8936888
201701,113022,675958,1,1.05,"NNW","HOY",31.7645,-89.1553,3145870,899318
201701,113022,675958,2,1.79,"ENE","HOY",31.7599,-89.1218,3145594,897308
201701,113022,675963,1,.91,"NE","HEIDELBERG",31.89,-88.99,3153400,8859400
201701,113022,675992,1,.69,"N","MAXIE",30.98,-89.2,3058800,8912000
201701,113022,675993,1,1.75,"WNW","EPPS",31.1353,-89.2289,318118,8913734
201701,113022,675994,1,2.58,"SSW","BLODGETT",31.4335,-88.9894,3126010,8859364
201701,113022,675995,1,.9,"NE","DECATUR",32.44,-89.11,3226400,896600
201701,113022,675996,1,1.69,"NNE","RAGLAND",31.2433,-89.1712,3114598,8910272
201701,113022,675997,1,3.29,"NNW","WAUTUBBEE",32.1631,-88.8739,329786,8852434
201701,113022,675997,2,2.81,"WSW","ENTERPRISE",32.1695,-88.8664,3210170,8851984
201701,113022,675998,1,2.02,"ENE","STONEWALL",32.1397,-88.7674,328382,8846044
201701,113022,675999,1,1.73,"SSE","SHUBUTA",31.8258,-88.6921,3149548,8841526
201701,113022,676000,1,1.5,"NNW","DIXIE PINE",31.32,-89.29,3119200,8917400
201701,113022,676000,2,1.47,"E","HATTIESBURG",31.3184,-89.2952,3119104,8917712
201701,113022,676000,3,1.39,"NW","DIXIE PINE",31.3157,-89.2948,3118942,8917688
201701,113022,676000,4,1.22,"NNW","DIXIE PINE",31.3161,-89.2886,3118966,8917316
201701,113022,676001,1,1.36,"WNW","BONITA",32.38,-88.69,3222800,8841400
201701,113022,676002,1,3.26,"ESE","PURVIS",31.13,-89.37,317800,8922200
201701,113022,676002,2,3.22,"ESE","PURVIS",31.1379,-89.3674,318274,8922044
201701,113022,676002,3,2.92,"ESE","PURVIS",31.139,-89.3723,318340,8922338
201701,113022,676002,4,2.94,"ESE","PURVIS",31.1303,-89.3759,317818,8922554
201701,113022,676003,1,1.12,"NNE","LIZELIA",32.5437,-88.6597,3232622,8839582
201701,113022,676004,1,1.34,"ENE","STARKVILLE",33.48,-88.81,3328800,8848600
201701,113022,676482,1,1.53,"W","ARBO",31.7314,-89.6559,3143884,8939354
201701,113022,676482,2,1.17,"WNW","SMITH",31.7535,-89.5894,3145210,8935364
201701,113022,676483,1,.95,"N","BUSH",31.8836,-89.9774,3153016,8958644
201701,113022,676483,2,1.58,"NNW","WEATHERSBY",31.9518,-89.8382,3157108,8950292
201701,113022,676484,1,4.61,"NNE","SUMMERLAND",31.859,-89.3335,3151540,8920010
201701,113022,676484,2,5.17,"NE","SUMMERLAND",31.8597,-89.317,3151582,8919020
201701,113022,676485,1,2.85,"WSW","STRINGER",31.8597,-89.317,3151582,8919020
201701,113022,676485,2,.22,"SSE","STRINGER",31.867,-89.2687,3152020,8916122
201701,113022,676486,1,3.15,"SW","PURVIS",31.119,-89.4591,317140,8927546
201701,113022,676486,2,4.59,"ESE","PURVIS",31.1232,-89.349,317392,8920940
201701,113022,676487,1,3.44,"NNW","ROCK HILL",31.1232,-89.349,317392,8920940
201701,113022,676487,2,3.22,"N","ROCK HILL",31.1266,-89.3182,317596,8919092
201701,113022,676488,1,1.88,"WSW","SAVOY",32.26,-88.81,3215600,8848600
201701,113022,676488,2,1.36,"WNW","SAVOY",32.28,-88.8,3216800,8848000
201701,113022,676503,1,1.03,"SSE","RIVERSIDE",31.3355,-89.3262,3120130,8919572
201701,113022,676503,2,1.05,"S","RIVERSIDE",31.3348,-89.3302,3120088,8919812
201701,113022,676503,3,1.08,"NNW","HATTIESBURG",31.3331,-89.33,3119986,8919800
201701,113022,676503,4,.99,"NNW","HATTIESBURG",31.3329,-89.3273,3119974,8919638
201701,113030,675630,1,1.21,"W","LOU",31.8476,-88.2905,3150856,8817430
201701,113030,675630,2,3.22,"NE","ARARAT",31.998,-88.106,3159880,886360
201701,113030,676141,1,.91,"NW","MARVIN",31.99,-87.99,3159400,8759400
201701,113030,676142,1,3.64,"NW","PIERCIE",30.79,-88.41,3047400,8824600
201701,113030,676143,1,2.83,"NNW","SEVEN HILLS",30.69,-88.31,3041400,8818600
201701,113030,676147,1,1.64,"ENE","COTTAGE HILL",30.656,-88.1233,3039360,887398
201701,113030,676149,1,1.18,"E","CHINA",31.52,-87,3131200,8700
201701,113030,676150,1,.69,"S","BOWLES",31.54,-86.98,3132400,8658800
201701,113030,676156,1,.91,"S","APPLETON",31.1068,-87.0691,316408,874146
201701,113030,676158,1,1.45,"NNE","MC KENZIE",31.5505,-86.7144,3133030,8642864
201701,113030,676161,1,.59,"E","LUVERNE",31.72,-86.26,3143200,8615600
201701,113030,676162,1,.69,"N","GANTT",31.41,-86.48,3124600,8628800
201701,113030,676172,1,2.86,"SSW","(MOB)MOBILE BATES FL",30.6415,-88.2477,3038490,8814862
201701,113030,676174,1,.69,"S","ELBERTA",30.41,-87.6,3024600,8736000
201701,113030,676180,1,.91,"SE","COPELAND CO",31.56,-88.42,3133600,8825200
201701,113030,676181,1,0,"N","FOLEY",30.42,-87.68,3025200,8740800
201701,113030,676185,1,0,"N","BREWTON",31.12,-87.07,317200,874200
201701,113030,676206,1,.69,"S","FOLEY",30.41,-87.68,3024600,8740800
201701,113030,676207,1,.69,"S","FOLEY",30.41,-87.68,3024600,8740800
201701,113030,676209,1,3.65,"SSW","GLENDON",31.48,-87.82,3128800,8749200
201701,113030,676210,1,4.7,"E","NADAWAH",31.82,-87.09,3149200,875400
201701,113030,676211,1,.91,"SW","FOREST HOME",31.86,-86.84,3151600,8650400
201701,113030,676212,1,.91,"NE","GEORGIANA",31.64,-86.74,3138400,8644400
201701,113031,675634,1,.99,"WNW","TALLAHALA",31.384,-89.1461,3123040,898766
201701,113031,675634,2,3.79,"W","RHODES",31.4193,-89.0342,3125158,892052
201701,113031,676197,1,1.37,"ENE","FERGUSON",31.19,-88.96,3111400,8857600
201701,113031,676198,1,.59,"E","BEAUMONT",31.17,-88.92,3110200,8855200
201701,113031,676215,1,.91,"NE","LEAKESVILLE",31.16,-88.56,319600,8833600
201701,113032,675638,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
201701,113032,675639,1,0,"N","STANNARD ROCK LIGHT",47.18,-87.23,4710800,8713800
201701,113050,675847,1,3.2,"NE","FALLBROOK",33.4103,-117.208,3324618,11712480
201701,113053,675849,1,1.02,"E","CROWN JEWELL",34.0711,-117.2022,344266,11712132
201701,113053,675849,2,.36,"N","DECLEZVILLE",34.0552,-117.4796,343312,11728776
201701,113053,675849,3,1.42,"SE","LOS SERRANOS",33.9548,-117.7034,3357288,11742204
201701,113053,675849,4,.63,"SW","SAN ANTONIO HGTS",34.1439,-117.6581,348634,11739486
201701,113053,675849,5,.28,"NE","DEVORE",34.2234,-117.3972,3413404,11723832
201701,113053,675849,6,2.39,"NNE","EAST HIGHLANDS",34.1325,-117.1555,347950,1179330
201701,113053,675851,1,.12,"ENE","CORONA DEL MAR",33.601,-117.8682,3336060,11752092
201701,113053,675851,2,1.1,"SSE","LIBERTY PARK",33.6553,-117.963,3339318,11757780
201701,113053,675851,3,.49,"SSW","WINTERSBURG",33.7233,-118.0028,3343398,118168
201701,113053,675851,4,1.32,"WNW","SANTA ANA GARDENS",33.7279,-117.941,3343674,11756460
201701,113053,675851,5,.51,"SSW","SANTA ANA HGTS",33.6433,-117.8737,3338598,11752422
201701,113053,676357,1,.45,"N","EL CERRITO",33.8364,-117.5208,3350184,11731248
201701,113053,676357,2,.79,"SSE","TEMECULA RNCH CAL AR",33.489,-117.1664,3329340,1179984
201701,113053,676357,3,6.97,"NE","SAGE",33.6471,-116.8396,3338826,11650376
201701,113053,676357,4,4.56,"S","BANNING MUNI ARPT",33.8547,-116.8616,3351282,11651696
201701,113053,676357,5,1.23,"NW","CHERRY VLY",33.9846,-116.9824,3359076,11658944
201701,113053,676357,6,.81,"NNW","NORCO",33.9413,-117.5537,3356478,11733222
201701,113055,675900,1,2.08,"WNW","NEWPORT BEACH",33.6365,-117.9602,3338190,11757612
201701,113055,675900,2,1.43,"ESE","SANTA ANA",33.745,-117.8558,3344700,11751348
201701,113055,675902,1,.8,"SSW","IMPERIAL BEACH",32.5689,-117.1239,3234134,1177434
201701,113055,675902,2,6.01,"N","DULZURA",32.7354,-116.7503,3244124,11645018
201701,113055,675903,1,1.1,"NNE","ENCINITAS",33.0652,-117.2942,333912,11717652
201701,113055,675903,2,1.49,"SW","DEL DIOS",33.0577,-117.141,333462,1178460
201701,113055,675904,1,2.59,"N","AGRA",33.3673,-117.5043,3322038,11730258
201701,113055,675904,2,2.77,"WSW","DE LUZ",33.4212,-117.3669,3325272,11722014
201701,113055,675905,1,4.27,"ENE","DE LUZ",33.4439,-117.2479,3326634,11714874
201701,113055,675905,2,4.46,"N","FALLBROOK",33.4444,-117.2442,3326664,11714652
201701,113055,675905,3,4.59,"ENE","DE LUZ",33.4468,-117.2431,3326808,11714586
201701,113055,675905,4,4.35,"ENE","DE LUZ",33.4471,-117.2474,3326826,11714844
201701,113055,675906,1,.63,"NW","PALA",33.3767,-117.0875,3322602,1175250
201701,113055,675906,2,.67,"N","PALA",33.3796,-117.0786,3322776,1174716
201701,113055,675906,3,1.08,"N","PALA",33.3856,-117.082,3323136,1174920
201701,113055,675906,4,2,"N","PALA",33.3989,-117.0799,3323934,1174794
201701,113055,675906,5,2.2,"N","PALA",33.4015,-117.0856,3324090,1175136
201701,113055,675906,6,1.49,"NNW","PALA",33.3902,-117.0892,3323412,1175352
201701,113055,675907,1,3.66,"NW","PAUMA VLY",33.3082,-117.024,3318492,1171440
201701,113055,675907,2,3.62,"NNW","PAUMA VLY",33.3205,-116.9968,3319230,11659808
201701,113055,675907,3,3.11,"NNW","PAUMA VLY",33.3136,-116.9932,3318816,11659592
201701,113055,675907,4,2.84,"NW","PAUMA VLY",33.2968,-117.0173,3317808,1171038
201701,113055,675909,1,1.67,"ESE","SORRENTO",32.889,-117.1944,3253340,11711664
201701,113055,675909,2,2.51,"E","SORRENTO",32.8947,-117.1772,3253682,11710632
201701,113055,675909,3,2.26,"E","SORRENTO",32.8995,-117.181,3253970,11710860
201701,113055,675909,4,1.42,"ESE","SORRENTO",32.8924,-117.1973,3253544,11711838
201701,113055,675910,1,1.11,"SSW","LA MESA",32.7547,-117.0559,3245282,1173354
201701,113055,675910,2,1.13,"SSW","LA MESA",32.754,-117.0544,3245240,1173264
201701,113055,675910,3,1.12,"SSW","LA MESA",32.7541,-117.0539,3245246,1173234
201701,113055,675910,4,1.07,"SSW","LA MESA",32.755,-117.0542,3245300,1173252
201701,113055,675910,5,1,"SSW","LA MESA",32.7559,-117.0541,3245354,1173246
201701,113055,675910,6,1.05,"SSW","LA MESA",32.7557,-117.0561,3245342,1173366
201701,113055,675911,1,.9,"NW","EAST SAN DIEGO",32.7603,-117.0894,3245618,1175364
201701,113055,675911,2,.7,"NW","EAST SAN DIEGO",32.7573,-117.0883,3245438,1175298
201701,113055,675911,3,.59,"N","EAST SAN DIEGO",32.7584,-117.0784,3245504,1174704
201701,113055,675911,4,.81,"N","EAST SAN DIEGO",32.7618,-117.0804,3245708,1174824
201701,113055,675913,1,1.29,"WNW","GRANTVILLE",32.7879,-117.1002,3247274,1176012
201701,113055,675913,2,1.26,"W","GRANTVILLE",32.7802,-117.1016,3246812,1176096
201701,113055,675913,3,2.08,"W","GRANTVILLE",32.78,-117.1158,3246800,1176948
201701,113055,675913,4,1.6,"NNW","UNIVERSITY HGTS",32.7723,-117.1371,3246338,1178226
201701,113055,675913,5,1.56,"ESE","OVERLOOK",32.761,-117.1754,3245660,11710524
